Series,Episode.x,Baker,Baker_Age,Baker_Occupation,Technical,Result,Viewership,Signature_Bake,Showstopper,Hometown,source.x,source.y,Episode.y
6,8,tamal,NA,NA,4,IN,11.62,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,1
6,8,tamal,NA,NA,4,IN,11.59,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,2
6,8,tamal,NA,NA,4,IN,12.01,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,3
6,8,tamal,NA,NA,4,IN,12.36,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,4
6,8,tamal,NA,NA,4,IN,12.39,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,5
6,8,tamal,NA,NA,4,IN,12,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,6
6,8,tamal,NA,NA,4,IN,12.35,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,7
6,8,tamal,NA,NA,4,IN,11.09,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,8
6,8,tamal,NA,NA,4,IN,12.65,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,9
6,8,tamal,NA,NA,4,IN,15.05,Lime & Mascarpone and Malt Cream Horns,Passionfruit & Mango and Pistachio & Raspberry Religieuse à l'ancienne,NA,NA,bakes,10
6,8,paul,NA,NA,5,OUT,11.62,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,1
6,8,paul,NA,NA,5,OUT,11.59,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,2
6,8,paul,NA,NA,5,OUT,12.01,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,3
6,8,paul,NA,NA,5,OUT,12.36,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,4
6,8,paul,NA,NA,5,OUT,12.39,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,5
6,8,paul,NA,NA,5,OUT,12,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,6
6,8,paul,NA,NA,5,OUT,12.35,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,7
6,8,paul,NA,NA,5,OUT,11.09,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,8
6,8,paul,NA,NA,5,OUT,12.65,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,9
6,8,paul,NA,NA,5,OUT,15.05,Café Tipple & Banana Crunch-away Horns,Religieuse à l'ancienne,NA,NA,bakes,10
6,8,nadiya,NA,NA,1,STAR BAKER,11.62,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,1
6,8,nadiya,NA,NA,1,STAR BAKER,11.59,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,2
6,8,nadiya,NA,NA,1,STAR BAKER,12.01,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,3
6,8,nadiya,NA,NA,1,STAR BAKER,12.36,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,4
6,8,nadiya,NA,NA,1,STAR BAKER,12.39,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,5
6,8,nadiya,NA,NA,1,STAR BAKER,12,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,6
6,8,nadiya,NA,NA,1,STAR BAKER,12.35,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,7
6,8,nadiya,NA,NA,1,STAR BAKER,11.09,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,8
6,8,nadiya,NA,NA,1,STAR BAKER,12.65,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,9
6,8,nadiya,NA,NA,1,STAR BAKER,15.05,Rose Pistachio and Mocha Hazelnut Horns,Bubble Gum and Peppermint Cream Religieuse à l'ancienne,NA,NA,bakes,10
6,8,alvin,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,alvin,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,alvin,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,alvin,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,alvin,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,alvin,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,alvin,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,alvin,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,alvin,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,alvin,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,8,dorret,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,dorret,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,dorret,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,dorret,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,dorret,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,dorret,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,dorret,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,dorret,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,dorret,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,dorret,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,8,marie,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,marie,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,marie,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,marie,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,marie,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,marie,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,marie,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,marie,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,marie,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,marie,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,8,mat,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,mat,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,mat,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,mat,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,mat,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,mat,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,mat,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,mat,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,mat,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,mat,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,8,sandy,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,sandy,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,sandy,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,sandy,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,sandy,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,sandy,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,sandy,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,sandy,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,sandy,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,sandy,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,8,stu,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,stu,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,stu,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,stu,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,stu,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,stu,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,stu,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,stu,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,stu,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,stu,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,8,ugnė,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,8,ugnė,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,8,ugnė,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,8,ugnė,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,8,ugnė,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,8,ugnė,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,8,ugnė,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,8,ugnė,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,8,ugnė,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,8,ugnė,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,ian,NA,NA,3,IN,11.62,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,1
6,9,ian,NA,NA,3,IN,11.59,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,2
6,9,ian,NA,NA,3,IN,12.01,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,3
6,9,ian,NA,NA,3,IN,12.36,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,4
6,9,ian,NA,NA,3,IN,12.39,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,5
6,9,ian,NA,NA,3,IN,12,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,6
6,9,ian,NA,NA,3,IN,12.35,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,7
6,9,ian,NA,NA,3,IN,11.09,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,8
6,9,ian,NA,NA,3,IN,12.65,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,9
6,9,ian,NA,NA,3,IN,15.05,Chocolate and Bay Tart,Chocolate Well,NA,NA,bakes,10
6,9,tamal,NA,NA,2,IN,11.62,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,1
6,9,tamal,NA,NA,2,IN,11.59,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,2
6,9,tamal,NA,NA,2,IN,12.01,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,3
6,9,tamal,NA,NA,2,IN,12.36,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,4
6,9,tamal,NA,NA,2,IN,12.39,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,5
6,9,tamal,NA,NA,2,IN,12,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,6
6,9,tamal,NA,NA,2,IN,12.35,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,7
6,9,tamal,NA,NA,2,IN,11.09,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,8
6,9,tamal,NA,NA,2,IN,12.65,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,9
6,9,tamal,NA,NA,2,IN,15.05,Chocolate New York Pie,Chocolate Bell Tower,NA,NA,bakes,10
6,9,flora,NA,NA,1,OUT,11.62,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,1
6,9,flora,NA,NA,1,OUT,11.59,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,2
6,9,flora,NA,NA,1,OUT,12.01,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,3
6,9,flora,NA,NA,1,OUT,12.36,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,4
6,9,flora,NA,NA,1,OUT,12.39,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,5
6,9,flora,NA,NA,1,OUT,12,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,6
6,9,flora,NA,NA,1,OUT,12.35,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,7
6,9,flora,NA,NA,1,OUT,11.09,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,8
6,9,flora,NA,NA,1,OUT,12.65,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,9
6,9,flora,NA,NA,1,OUT,15.05,Passion Fruit and Chocolate Tart,Cocoa Carousel,NA,NA,bakes,10
6,9,nadiya,NA,NA,4,STAR BAKER,11.62,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,1
6,9,nadiya,NA,NA,4,STAR BAKER,11.59,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,2
6,9,nadiya,NA,NA,4,STAR BAKER,12.01,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,3
6,9,nadiya,NA,NA,4,STAR BAKER,12.36,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,4
6,9,nadiya,NA,NA,4,STAR BAKER,12.39,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,5
6,9,nadiya,NA,NA,4,STAR BAKER,12,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,6
6,9,nadiya,NA,NA,4,STAR BAKER,12.35,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,7
6,9,nadiya,NA,NA,4,STAR BAKER,11.09,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,8
6,9,nadiya,NA,NA,4,STAR BAKER,12.65,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,9
6,9,nadiya,NA,NA,4,STAR BAKER,15.05,Peanut Salted Caramel and Chocolate Tart,Peacock in Nan's Door,NA,NA,bakes,10
6,9,alvin,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,alvin,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,alvin,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,alvin,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,alvin,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,alvin,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,alvin,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,alvin,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,alvin,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,alvin,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,dorret,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,dorret,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,dorret,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,dorret,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,dorret,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,dorret,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,dorret,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,dorret,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,dorret,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,dorret,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,marie,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,marie,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,marie,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,marie,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,marie,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,marie,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,marie,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,marie,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,marie,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,marie,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,mat,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,mat,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,mat,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,mat,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,mat,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,mat,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,mat,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,mat,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,mat,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,mat,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,paul,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,paul,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,paul,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,paul,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,paul,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,paul,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,paul,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,paul,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,paul,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,paul,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,sandy,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,sandy,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,sandy,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,sandy,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,sandy,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,sandy,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,sandy,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,sandy,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,sandy,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,sandy,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,stu,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,stu,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,stu,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,stu,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,stu,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,stu,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,stu,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,stu,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,stu,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,stu,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,9,ugnė,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,9,ugnė,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,9,ugnė,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,9,ugnė,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,9,ugnė,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,9,ugnė,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,9,ugnė,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,9,ugnė,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,9,ugnė,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,9,ugnė,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,10,ian,NA,NA,2,Runner-up,11.62,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,1
6,10,ian,NA,NA,2,Runner-up,11.59,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,2
6,10,ian,NA,NA,2,Runner-up,12.01,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,3
6,10,ian,NA,NA,2,Runner-up,12.36,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,4
6,10,ian,NA,NA,2,Runner-up,12.39,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,5
6,10,ian,NA,NA,2,Runner-up,12,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,6
6,10,ian,NA,NA,2,Runner-up,12.35,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,7
6,10,ian,NA,NA,2,Runner-up,11.09,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,8
6,10,ian,NA,NA,2,Runner-up,12.65,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,9
6,10,ian,NA,NA,2,Runner-up,15.05,Elderflower and Lemon & Spiced Buns,Colossal Curvy Carrot Cake,NA,NA,bakes,10
6,10,tamal,NA,NA,3,Runner-up,11.62,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,1
6,10,tamal,NA,NA,3,Runner-up,11.59,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,2
6,10,tamal,NA,NA,3,Runner-up,12.01,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,3
6,10,tamal,NA,NA,3,Runner-up,12.36,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,4
6,10,tamal,NA,NA,3,Runner-up,12.39,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,5
6,10,tamal,NA,NA,3,Runner-up,12,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,6
6,10,tamal,NA,NA,3,Runner-up,12.35,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,7
6,10,tamal,NA,NA,3,Runner-up,11.09,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,8
6,10,tamal,NA,NA,3,Runner-up,12.65,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,9
6,10,tamal,NA,NA,3,Runner-up,15.05,Cinnamon and Apple & Toffee and Marmalade Iced Buns,Sticky Toffee Pudding Cake,NA,NA,bakes,10
6,10,nadiya,NA,NA,1,WINNER,11.62,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,1
6,10,nadiya,NA,NA,1,WINNER,11.59,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,2
6,10,nadiya,NA,NA,1,WINNER,12.01,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,3
6,10,nadiya,NA,NA,1,WINNER,12.36,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,4
6,10,nadiya,NA,NA,1,WINNER,12.39,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,5
6,10,nadiya,NA,NA,1,WINNER,12,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,6
6,10,nadiya,NA,NA,1,WINNER,12.35,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,7
6,10,nadiya,NA,NA,1,WINNER,11.09,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,8
6,10,nadiya,NA,NA,1,WINNER,12.65,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,9
6,10,nadiya,NA,NA,1,WINNER,15.05,Cardamom and Almond Buns & Nutmeg and Sour Cherry Fingers,My Big Fat British Wedding Cake,NA,NA,bakes,10
6,10,alvin,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
6,10,alvin,NA,NA,NA,NA,11.59,NA,NA,NA,NA,NA,2
6,10,alvin,NA,NA,NA,NA,12.01,NA,NA,NA,NA,NA,3
6,10,alvin,NA,NA,NA,NA,12.36,NA,NA,NA,NA,NA,4
6,10,alvin,NA,NA,NA,NA,12.39,NA,NA,NA,NA,NA,5
6,10,alvin,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,6
6,10,alvin,NA,NA,NA,NA,12.35,NA,NA,NA,NA,NA,7
6,10,alvin,NA,NA,NA,NA,11.09,NA,NA,NA,NA,NA,8
6,10,alvin,NA,NA,NA,NA,12.65,NA,NA,NA,NA,NA,9
6,10,alvin,NA,NA,NA,NA,15.05,NA,NA,NA,NA,NA,10
6,10,dorret,NA,NA,NA,NA,11.62,NA,NA,NA,NA,NA,1
